id,name,author,title,description,url,publishedAt,content,topic
,[Removed],Matthew Tostevin,China's Raging Pneumonia Outbreak – Is it COVID All Over Again?,"Chinese hospitals are overloaded with patients, many of them children, reporting respiratory illnesses, prompting comparisons with the start of COVID-19.",https://www.newsweek.com/china-epidemic-pneumonia-respiratory-disease-covid-illness-outbreak-1846770,2023-11-24T16:17:54Z,"Hospitals in parts of China are overloaded with patients, many of them children, who are suffering from a surging pneumonia epidemic that has prompted comparisons to COVID-19, which was first identif… [+4685 chars]",3
,[Removed],Micah McCartney,"U.S. Envoy Tells China to Stop ""COVID deception"" Over Pneumonia Outbreak",Beijing has told the WHO the respiratory illnesses surging across China are not caused by a new pathogen.,https://www.newsweek.com/china-grey-zone-strategy-south-china-sea-1846547,2023-11-24T14:46:48Z,"The U.S. ambassador to Japan, Rahm Emanuel, called on China to be transparent about the pneumonia outbreak spreading across the country and urged Chinese authorities ""to abandon COVID deception"".
Th… [+3099 chars]",3
bbc-news,BBC News,Micah McCartney,Doctors Fear for China's Elderly As Disease Peak Approaches,"China's current wave of respiratory infections has largely hit children, but experts say that may change as the holiday season approaches.",https://www.newsweek.com/doctor-fears-china-outbreak-may-hit-elderly-next-1847485,2023-11-28T16:07:20Z,"A medical expert in China has warned that the ongoing wave of respiratory infections such as ""walking pneumonia,"" predominately affecting children, may target the country's elderly next.
Older Chine… [+3109 chars]",3
,[Removed],Micah McCartney,WHO Wants More Answers From China on Pneumonia Outbreak,A WHO official says the global health agency is looking into antibiotic resistance in China.,https://www.newsweek.com/who-seeks-more-information-about-illnesses-china-1848333,2023-11-30T13:11:18Z,"The World Health Organization (WHO) is ""following up"" with China about its ongoing wave of respiratory infections, an official said Wednesday.
The health agency is also seeking to learn more about a… [+2917 chars]",3
abc-news,ABC News,Micah McCartney,China's Neighbor on 'High Alert' Amid Major Disease Outbreak,Taiwan has recommended being up-to-date on vaccinations before visiting China and asked arrivals from China to report symptoms of mycoplasma pneumonia.,https://www.newsweek.com/taiwan-vigilant-amid-china-pneumonia-cases-outbreak-1846981,2023-11-27T16:13:19Z,"Taiwan is being vigilant as neighboring China grapples with a surge in respiratory illnesses, predominantly among children, that has inundated hospitals with young patients in the past week.
The Tai… [+3735 chars]",3
,[Removed],Aleks Phillips,CDC Speaks Out Over China's Pneumonia Outbreak as Concerns Grow,"The health agency said it was monitoring the situation, and that the rise in hospitalizations was due to ""simultaneous increases in a number of known"" diseases.",https://www.newsweek.com/cdc-speaks-out-china-pneumonia-outbreak-1847459,2023-11-28T11:46:37Z,The Centers for Disease Control and Prevention (CDC) is communicating with health officials in China as fears grow over an outbreak of infectious respiratory diseases that has caused clusters of pneu… [+3736 chars],3
,[Removed],Micah McCartney,Map Shows Spread of Pneumonia Outbreak Across China,Northern China is the hardest-hit region in the ongoing wave of respiratory illnesses.,https://www.newsweek.com/map-pneumonia-hot-spots-china-1846549,2023-11-24T20:21:38Z,"Parts of northern China are experiencing a dramatic increase in respiratory illnesses, particularly among children.
The Chinese national and local governments are not publishing infection numbers or… [+3632 chars]",3
,[Removed],"Hannah Bleau Knudsen, Hannah Bleau Knudsen",Bloomberg Wonders if It Is 'Safe to Dine Indoors' Because 'Covid Is Back',"It has been nearly four years since the start of the coronavirus pandemic, but that is not stopping Bloomberg from legitimately addressing if it is ""safe to dine indoors"" as winter approaches and ""Covid"" comes ""back.""",https://www.breitbart.com/politics/2023/11/16/bloomberg-addresses-safe-dine-indoors-because-covid-back/,2023-11-16T18:29:44Z,"It has been nearly four years since the start of the coronavirus pandemic, but that is not stopping Bloomberg from legitimately addressing if it is “safe to dine indoors” as winter approaches and “Co… [+3534 chars]",3
,[Removed],,"COVID-19 waning in province with decreasing hospital admissions and deaths, BCCDC data shows","New data suggest a recent surge in COVID-19 activity in B.C. appears to be waning, with the number of hospital admissions, deaths and positive tests all down sharply.",https://www.cbc.ca/news/canada/british-columbia/covid19-bc-november-2023-1.7025331,2023-11-10T19:27:40Z,"New data suggest a recent surge in COVID-19 activity in British Columbia appears to be waning, with the number of hospital admissions, deaths and positive tests all down sharply.
An update released … [+792 chars]",3
fox-news,Fox News,,"Health authority declares COVID-19 outbreak at Victoria-area hospital, after 15 cases reported","A COVID-19 outbreak has been declared at the centre unit of Saanich Peninsula Hospital, with 15 patients infected and experiencing mild illness, according to Island Health.",https://www.cbc.ca/news/canada/british-columbia/covid19-outbreak-saanich-peninsula-hospital-bc-1.7025416,2023-11-10T20:06:28Z,"A COVID-19 outbreak has been declared at a Victoria-area hospital.
Island Health said in a statement the outbreak was declared Thursday at the centre unit of Saanich Peninsula Hospital, with 15 pati… [+1494 chars]",3
nbc-news,NBC News,BY JUDY SIEGEL-ITZKOVICH,"‘Tired’ of getting vaccinated, Israelis are reluctant to get flu shots",Israelis are apparently 'tired' of shots after having to get so many COVID-19 shots and are not sufficiently aware of the risks of not being protected.,https://www.jpost.com/health-and-wellness/article-775360,2023-11-27T13:23:30Z,"Although doctors recommend that everyone over the age of six months get vaccinated against influenza this year, the most urgent are the elderly, people of all ages suffering from chronic illnesses an… [+3098 chars]",3
wired,Wired,Elizabeth Byrne,'Do not have time to go back': Triage nurse defends not taking 5yo Rozalia Spadafora's blood pressure before her death,An ACT Coroner's Court inquest is considering mistakes made by Canberra Hospital staff that delayed the diagnosis of five-year-old Canberra girl Rozalia Spadafora before her death.,https://www.abc.net.au/news/2023-12-04/rozalia-spadafora-death-inquest-canberra-hospital-triage-nurse/103187470,2023-12-04T07:21:37Z,"The nurse who triaged five-year-old Canberra girl Rozalia Spadafora has defended not taking the girl's blood pressure at an inquest into her death.
Key points:
<ul><li>Rozalia Spadafora died at the… [+3726 chars]",3
bbc-news,BBC News,Olivia Mason,"The best way to minimise illness risk on cruises, after Grand Princess COVID and gastro outbreak","We hear about outbreaks of illnesses like COVID-19 and gastro on cruise ships, but are you more likely to become unwell on a ship and how can you stay safe?",https://www.abc.net.au/news/2023-11-14/the-best-way-to-minimise-illness-risk-on-cruises/103101220,2023-11-14T01:25:51Z,"A cruise ship that docked in Adelaide this week has garnered national headlines due to a simultaneous outbreak of COVID-19 and gastroenteritis.
Despite the dual illnesses, health authorities declare… [+5007 chars]",3
ars-technica,Ars Technica,The Associated Press,4 out of 5 Mexicans who got a flu shot this year turned down Cuban and Russian COVID-19 vaccines,Four out of five people in Mexico who got influenza shots so far this year turned down the government's recommendation they get Russian or Cuban COVID-19 boosters at the same time,https://abcnews.go.com/Health/wireStory/4-5-mexicans-flu-shot-year-turned-cuban-105079160,2023-11-21T21:35:00Z,"MEXICO CITY -- Four out of five people in Mexico who got influenza shots so far this year turned down the governments recommendation that they get Russian or Cuban COVID-19 boosters at the same time,… [+1900 chars]",3
business-insider,Business Insider,BY REUTERS,WHO asks China for details on outbreak of mysterious respiratory illness,Both China and the WHO have faced questions about the transparency of reporting on the earliest COVID-19 cases that emerged in the central Chinese city of Wuhan in late 2019.,https://www.jpost.com/health-and-wellness/article-774701,2023-11-23T07:26:05Z,"The World Health Organization (WHO) has asked China for details on an increase in respiratory illnesses and reported clusters of pneumonia in children, which its China office on Thursday called a ""ro… [+3574 chars]",3
time,Time,Clare Wilson,H1N2 swine flu: UK's first human case recovers after mild illness,Infected person has made full recovery but officials are investigating where they caught the virus and whether they may have passed it to other people,https://www.newscientist.com/article/2404969-h1n2-swine-flu-uks-first-human-case-recovers-after-mild-illness/,2023-11-27T16:58:16Z,"Flu viruses can occasionally jump from pigs to humans
VWPics/imageBROKER/Shutterstock
English health officials are tracing the contacts of a person in North Yorkshire who seems to have caught a flu… [+2231 chars]",3
bbc-news,BBC News,Micah McCartney,Chinese Hospitals Overloaded in Echoes of COVID as Pneumonia Rampages,The WHO says China's health authorities have assured it no novel pathogen is to blame.,https://www.newsweek.com/children-respiratory-flood-chinese-hospitals-1846551,2023-11-24T11:05:29Z,"China is grappling with an alarming surge in respiratory illness, particularly among children, in many parts of the country, according to reports in local media, state news outlets and most recently … [+5089 chars]",3
time,Time,Khaleda Rahman,How China's Pneumonia Outbreak Compares to COVID Pandemic Origins,"""This is not an indication of a novel pathogen,"" the World Health Organization's Maria Van Kerkhove said of a recent spike in respiratory illnesses in China.",https://www.newsweek.com/chinas-pneumonia-outbreak-compares-pandemic-origins-1847073,2023-11-27T13:54:16Z,"A surge in respiratory illnesses across China, including clusters of pneumonia in children, is not caused by a novel virus, Chinese and World Health Organization officials said.
The WHO recently for… [+4104 chars]",3
time,Time,Kitty Holland,Flu vaccine extended to teenagers aged 13 - 17 as parents urged to have children vaccinated before Christmas,HSE expects virus to start circulating more widely in coming weeks,https://www.irishtimes.com/health/2023/12/04/flu-vaccine-extended-to-teenagers-aged-13-17-as-parents-urged-to-have-children-vaccinated-before-christmas/,2023-12-04T00:01:00Z,Parents of children and young adults are being urged to get them the nasal flu vaccine before Christmas amid warnings that the circulation of the virus is increasing and younger people are twice as l… [+1583 chars],3
cbc-news,CBC News,Kitty Holland,Parents urged to have children vaccinated against flu in advance of Christmas,HSE expects virus to start circulating more widely in coming weeks,https://www.irishtimes.com/health/2023/12/04/parents-urged-to-have-children-vaccinated-against-flu-in-advance-of-christmas/,2023-12-04T00:01:00Z,Parents of children and young adults are being urged to get them the nasal flu vaccine before Christmas amid warnings that the circulation of the virus is increasing and younger people are twice as l… [+1583 chars],3
al-jazeera-english,Al Jazeera English,,Nova Scotia reports 35 COVID-19 deaths since August 2023,Nova Scotia's Respiratory Watch report noted there have been zero influenza deaths reported so far in the 2023-24 season.,https://www.cbc.ca/news/canada/nova-scotia/nova-scotia-reports-35-covid-19-deaths-since-august-2023-1.7035014,2023-11-21T19:12:40Z,"There have been 35 COVID-19 deaths since August 27, 2023, according to the most recent Nova Scotia Respiratory Watch report.
The number of COVID-19 deaths are down from around the same time in 2022,… [+742 chars]",3
,[Removed],ABC News,COVID cases are surging again but there are lots of ways to protect yourself — starting with wearing a mask,"Wearing a mask at the shops, on public transport and in other crowded settings will help prevent you from getting infected with COVID or spreading it to other people, writes Raina MacIntyre.",https://www.abc.net.au/news/2023-11-21/covid-surging-australia-should-i-wear-a-mask/103126620,2023-11-20T18:15:00Z,"COVID is on the rise again, with a peak likely over the holiday season.
Given this, health authorities in a number of Australian states have recommended people start wearing masks again. In Western … [+4156 chars]",3
cbc-news,CBC News,"Simon Kent, Simon Kent","Elites Meet: 70,000+ Attendees Flying to Dubai for COP 28 Climate Summit","Ladies and gentlemen, please return your seats and tray tables to an upright position, fasten your seatbelts and prepare for landing... That is the order more than 70,000 people will hear as they arrive by private and commercial jets to attend the COP 28 clim…",https://www.breitbart.com/europe/2023/11/29/elites-meet-70000-attendees-flying-to-dubai-for-cop-28-climate-summit/,2023-11-29T12:12:05Z,"Ladies and gentlemen, please return your seats and tray tables to an upright position, fasten your seatbelts and prepare for landing… That is the order more than 70,000 people will hear as they arriv… [+4384 chars]",3
,[Removed],The Associated Press,Puerto Rico declares flu epidemic as cases spike. 42 dead and more than 900 hospitalized since July,Health officials in Puerto Rico have declared a flu epidemic,https://abcnews.go.com/Health/wireStory/puerto-rico-declares-flu-epidemic-cases-spike-42-104763692,2023-11-09T17:58:09Z,"SAN JUAN, Puerto Rico -- Puerto Rico health officials on Thursday declared an influenza epidemic in the U.S. territory.
At least 25,900 cases have been reported since July, with 42 deaths and more t… [+546 chars]",3
cbs-news,CBS News,The Associated Press,China says a surge in respiratory illnesses is caused by flu and other known pathogens,China’s health ministry says a surge in respiratory illnesses across the country that has drawn the attention of the World Health Organization is caused by the flu and other known pathogens and not by a novel virus,https://abcnews.go.com/International/wireStory/china-surge-respiratory-illnesses-caused-flu-pathogens-105159643,2023-11-26T12:21:55Z,"BEIJING -- A surge in respiratory illnesses across China that has drawn the attention of the World Health Organization is caused by the flu and other known pathogens and not by a novel virus, the cou… [+2920 chars]",3
breitbart-news,Breitbart News,Ben Tracy,"COP28 climate summit: Who's going, who's not, and will it matter?",The global U.N. climate summit known as COP28 gets underway this week in Dubai. Here's what to know — and why it matters.,https://www.cbsnews.com/news/cop28-climate-change-summit-dubai-uae-2023/,2023-11-28T20:05:12Z,"The annual United Nations climate talks get underway this week. The conference, known as COP28, brings together thousands of leaders from around the world, including top government and business offic… [+6913 chars]",3
